sample,time_us,channel1_v
6121,1958.720000,3.308466308
6122,1959.040000,3.304755994
6123,1959.360000,3.304755994
6124,1959.680000,3.301045681
6125,1960.000000,3.304755994
6126,1960.320000,3.304755994
6127,1960.640000,3.308466308
6128,1960.960000,3.312176621
6129,1961.280000,3.312176621
6130,1961.600000,3.312176621
6131,1961.920000,3.312176621
6132,1962.240000,3.312176621
6133,1962.560000,3.312176621
6134,1962.880000,3.308466308
6135,1963.200000,3.304755994
6136,1963.520000,3.301045681
6137,1963.840000,3.304755994
6138,1964.160000,3.301045681
6139,1964.480000,3.304755994
6140,1964.800000,3.308466308
6141,1965.120000,3.304755994
6142,1965.440000,3.304755994
6143,1965.760000,3.308466308
6144,1966.080000,3.308466308
6145,1966.400000,3.301045681
6146,1966.720000,3.304755994
6147,1967.040000,3.304755994
6148,1967.360000,3.308466308
6149,1967.680000,3.308466308
6150,1968.000000,3.308466308
6151,1968.320000,3.304755994
6152,1968.640000,3.304755994
6153,1968.960000,3.304755994
6154,1969.280000,3.304755994
6155,1969.600000,3.308466308
6156,1969.920000,3.308466308
6157,1970.240000,3.315886934
6158,1970.560000,3.312176621
6159,1970.880000,3.308466308
6160,1971.200000,3.308466308
6161,1971.520000,3.308466308
6162,1971.840000,3.308466308
6163,1972.160000,3.308466308
6164,1972.480000,3.308466308
6165,1972.800000,3.308466308
6166,1973.120000,3.312176621
6167,1973.440000,3.315886934
6168,1973.760000,3.308466308
6169,1974.080000,3.312176621
6170,1974.400000,3.304755994
6171,1974.720000,3.308466308
6172,1975.040000,3.308466308
6173,1975.360000,3.304755994
6174,1975.680000,3.308466308
6175,1976.000000,3.312176621
6176,1976.320000,3.308466308
6177,1976.640000,3.308466308
6178,1976.960000,3.308466308
6179,1977.280000,3.304755994
6180,1977.600000,3.304755994
6181,1977.920000,3.304755994
6182,1978.240000,3.304755994
6183,1978.560000,3.304755994
6184,1978.880000,3.308466308
6185,1979.200000,3.308466308
6186,1979.520000,3.304755994
6187,1979.840000,3.304755994
6188,1980.160000,3.304755994
6189,1980.480000,3.304755994
6190,1980.800000,3.304755994
6191,1981.120000,3.304755994
6192,1981.440000,3.304755994
6193,1981.760000,3.304755994
6194,1982.080000,3.308466308
6195,1982.400000,3.301045681
6196,1982.720000,3.301045681
6197,1983.040000,3.308466308
6198,1983.360000,3.308466308
6199,1983.680000,3.308466308
6200,1984.000000,3.312176621
6201,1984.320000,3.304755994
6202,1984.640000,3.312176621
6203,1984.960000,3.304755994
6204,1985.280000,3.304755994
6205,1985.600000,3.304755994
6206,1985.920000,3.304755994
6207,1986.240000,3.304755994
6208,1986.560000,3.304755994
6209,1986.880000,3.308466308
6210,1987.200000,3.308466308
6211,1987.520000,3.308466308
6212,1987.840000,3.304755994
6213,1988.160000,3.304755994
6214,1988.480000,3.308466308
6215,1988.800000,3.312176621
6216,1989.120000,3.308466308
6217,1989.440000,3.308466308
6218,1989.760000,3.308466308
6219,1990.080000,3.312176621
6220,1990.400000,3.312176621
6221,1990.720000,3.304755994
6222,1991.040000,3.308466308
6223,1991.360000,3.308466308
6224,1991.680000,3.312176621
6225,1992.000000,3.308466308
6226,1992.320000,3.312176621
6227,1992.640000,3.304755994
6228,1992.960000,3.308466308
6229,1993.280000,3.308466308
6230,1993.600000,3.304755994
6231,1993.920000,3.304755994
6232,1994.240000,3.308466308
6233,1994.560000,3.308466308
6234,1994.880000,3.312176621
6235,1995.200000,3.308466308
6236,1995.520000,3.308466308
6237,1995.840000,3.312176621
6238,1996.160000,3.308466308
6239,1996.480000,3.308466308
6240,1996.800000,3.308466308
6241,1997.120000,3.308466308
6242,1997.440000,3.308466308
6243,1997.760000,3.304755994
6244,1998.080000,3.304755994
6245,1998.400000,3.301045681
6246,1998.720000,3.297335368
6247,1999.040000,3.304755994
6248,1999.360000,3.301045681
6249,1999.680000,3.304755994
6250,2000.000000,3.304755994
6251,2000.320000,3.304755994
6252,2000.640000,3.308466308
6253,2000.960000,3.308466308
6254,2001.280000,3.308466308
6255,2001.600000,3.308466308
6256,2001.920000,3.312176621
6257,2002.240000,3.312176621
6258,2002.560000,3.312176621
6259,2002.880000,3.312176621
6260,2003.200000,3.308466308
6261,2003.520000,3.308466308
6262,2003.840000,3.304755994
6263,2004.160000,3.304755994
6264,2004.480000,3.304755994
6265,2004.800000,3.308466308
6266,2005.120000,3.312176621
6267,2005.440000,3.312176621
6268,2005.760000,3.308466308
6269,2006.080000,3.308466308
6270,2006.400000,3.312176621
6271,2006.720000,3.304755994
6272,2007.040000,3.304755994
6273,2007.360000,3.304755994
6274,2007.680000,3.308466308
6275,2008.000000,3.308466308
6276,2008.320000,3.308466308
6277,2008.640000,3.304755994
6278,2008.960000,3.304755994
6279,2009.280000,3.308466308
6280,2009.600000,3.304755994
6281,2009.920000,3.304755994
6282,2010.240000,3.304755994
6283,2010.560000,3.304755994
6284,2010.880000,3.304755994
6285,2011.200000,3.308466308
6286,2011.520000,3.304755994
6287,2011.840000,3.304755994
6288,2012.160000,3.304755994
6289,2012.480000,3.312176621
6290,2012.800000,3.308466308
6291,2013.120000,3.308466308
6292,2013.440000,3.308466308
6293,2013.760000,3.308466308
6294,2014.080000,3.304755994
6295,2014.400000,3.304755994
6296,2014.720000,3.308466308
6297,2015.040000,3.308466308
6298,2015.360000,3.308466308
6299,2015.680000,3.308466308
6300,2016.000000,3.308466308
6301,2016.320000,3.304755994
6302,2016.640000,3.301045681
6303,2016.960000,3.308466308
6304,2017.280000,3.308466308
6305,2017.600000,3.308466308
6306,2017.920000,3.312176621
6307,2018.240000,3.308466308
6308,2018.560000,3.312176621
6309,2018.880000,3.312176621
6310,2019.200000,3.308466308
6311,2019.520000,3.308466308
6312,2019.840000,3.308466308
6313,2020.160000,3.308466308
6314,2020.480000,3.304755994
6315,2020.800000,3.304755994
6316,2021.120000,3.304755994
6317,2021.440000,3.304755994
6318,2021.760000,3.308466308
6319,2022.080000,3.308466308
6320,2022.400000,3.312176621
6321,2022.720000,3.308466308
6322,2023.040000,3.308466308
6323,2023.360000,3.308466308
6324,2023.680000,3.304755994
6325,2024.000000,3.304755994
6326,2024.320000,3.308466308
6327,2024.640000,3.304755994
6328,2024.960000,3.308466308
6329,2025.280000,3.308466308
6330,2025.600000,3.308466308
6331,2025.920000,3.312176621
6332,2026.240000,3.312176621
6333,2026.560000,3.308466308
6334,2026.880000,3.312176621
6335,2027.200000,3.312176621
6336,2027.520000,3.308466308
6337,2027.840000,3.308466308
6338,2028.160000,3.301045681
6339,2028.480000,3.304755994
6340,2028.800000,3.308466308
6341,2029.120000,3.304755994
6342,2029.440000,3.304755994
6343,2029.760000,3.308466308
6344,2030.080000,3.312176621
6345,2030.400000,3.312176621
6346,2030.720000,3.312176621
6347,2031.040000,3.308466308
6348,2031.360000,3.308466308
6349,2031.680000,3.308466308
6350,2032.000000,3.301045681
6351,2032.320000,3.297335368
6352,2032.640000,3.301045681
6353,2032.960000,3.301045681
6354,2033.280000,3.304755994
6355,2033.600000,3.304755994
6356,2033.920000,3.308466308
6357,2034.240000,3.308466308
6358,2034.560000,3.304755994
6359,2034.880000,3.308466308
6360,2035.200000,3.308466308
6361,2035.520000,3.308466308
6362,2035.840000,3.308466308
6363,2036.160000,3.308466308
6364,2036.480000,3.312176621
6365,2036.800000,3.308466308
6366,2037.120000,3.308466308
6367,2037.440000,3.304755994
6368,2037.760000,3.304755994
6369,2038.080000,3.304755994
6370,2038.400000,3.304755994
6371,2038.720000,3.304755994
6372,2039.040000,3.301045681
6373,2039.360000,3.304755994
6374,2039.680000,3.304755994
6375,2040.000000,3.301045681
6376,2040.320000,3.308466308
6377,2040.640000,3.308466308
6378,2040.960000,3.304755994
6379,2041.280000,3.308466308
6380,2041.600000,3.308466308
6381,2041.920000,3.312176621
6382,2042.240000,3.308466308
6383,2042.560000,3.312176621
6384,2042.880000,3.315886934
6385,2043.200000,3.308466308
6386,2043.520000,3.312176621
6387,2043.840000,3.308466308
6388,2044.160000,3.308466308
6389,2044.480000,3.304755994
6390,2044.800000,3.304755994
6391,2045.120000,3.308466308
6392,2045.440000,3.315886934
6393,2045.760000,3.312176621
6394,2046.080000,3.315886934
6395,2046.400000,3.308466308
6396,2046.720000,3.308466308
6397,2047.040000,3.308466308
6398,2047.360000,3.308466308
6399,2047.680000,3.308466308
6400,2048.000000,3.304755994
6401,2048.320000,3.304755994
6402,2048.640000,3.308466308
6403,2048.960000,3.312176621
6404,2049.280000,3.312176621
6405,2049.600000,3.308466308
6406,2049.920000,3.308466308
6407,2050.240000,3.308466308
6408,2050.560000,3.308466308
6409,2050.880000,3.308466308
6410,2051.200000,3.304755994
6411,2051.520000,3.301045681
6412,2051.840000,3.301045681
6413,2052.160000,3.301045681
6414,2052.480000,3.301045681
6415,2052.800000,3.297335368
6416,2053.120000,3.301045681
6417,2053.440000,3.301045681
6418,2053.760000,3.304755994
6419,2054.080000,3.304755994
6420,2054.400000,3.304755994
6421,2054.720000,3.304755994
6422,2055.040000,3.308466308
6423,2055.360000,3.304755994
6424,2055.680000,3.304755994
6425,2056.000000,3.304755994
6426,2056.320000,3.304755994
6427,2056.640000,3.304755994
6428,2056.960000,3.304755994
6429,2057.280000,3.312176621
6430,2057.600000,3.308466308
6431,2057.920000,3.308466308
6432,2058.240000,3.304755994
6433,2058.560000,3.304755994
6434,2058.880000,3.304755994
6435,2059.200000,3.308466308
6436,2059.520000,3.308466308
6437,2059.840000,3.312176621
6438,2060.160000,3.304755994
6439,2060.480000,3.308466308
6440,2060.800000,3.304755994
6441,2061.120000,3.297335368
6442,2061.440000,3.304755994
6443,2061.760000,3.304755994
6444,2062.080000,3.304755994
6445,2062.400000,3.308466308
6446,2062.720000,3.301045681
6447,2063.040000,3.308466308
6448,2063.360000,3.304755994
6449,2063.680000,3.301045681
6450,2064.000000,3.297335368
6451,2064.320000,3.301045681
6452,2064.640000,3.304755994
6453,2064.960000,3.308466308
6454,2065.280000,3.308466308
6455,2065.600000,3.304755994
6456,2065.920000,3.304755994
6457,2066.240000,3.304755994
6458,2066.560000,3.304755994
6459,2066.880000,3.304755994
6460,2067.200000,3.304755994
6461,2067.520000,3.304755994
6462,2067.840000,3.304755994
6463,2068.160000,3.304755994
6464,2068.480000,3.304755994
6465,2068.800000,3.304755994
6466,2069.120000,3.304755994
6467,2069.440000,3.304755994
6468,2069.760000,3.304755994
6469,2070.080000,3.301045681
6470,2070.400000,3.304755994
6471,2070.720000,3.301045681
6472,2071.040000,3.304755994
6473,2071.360000,3.304755994
6474,2071.680000,3.304755994
6475,2072.000000,3.301045681
6476,2072.320000,3.301045681
6477,2072.640000,3.301045681
6478,2072.960000,3.301045681
6479,2073.280000,3.301045681
6480,2073.600000,3.301045681
6481,2073.920000,3.301045681
6482,2074.240000,3.308466308
6483,2074.560000,3.304755994
6484,2074.880000,3.304755994
6485,2075.200000,3.308466308
6486,2075.520000,3.308466308
6487,2075.840000,3.308466308
6488,2076.160000,3.308466308
6489,2076.480000,3.308466308
6490,2076.800000,3.304755994
6491,2077.120000,3.308466308
6492,2077.440000,3.304755994
6493,2077.760000,3.308466308
6494,2078.080000,3.304755994
6495,2078.400000,3.308466308
6496,2078.720000,3.308466308
6497,2079.040000,3.308466308
6498,2079.360000,3.304755994
6499,2079.680000,3.301045681
6500,2080.000000,3.304755994
6501,2080.320000,3.308466308
6502,2080.640000,3.308466308
6503,2080.960000,3.312176621
6504,2081.280000,3.308466308
6505,2081.600000,3.308466308
6506,2081.920000,3.312176621
6507,2082.240000,3.308466308
6508,2082.560000,3.312176621
6509,2082.880000,3.308466308
6510,2083.200000,3.308466308
6511,2083.520000,3.308466308
6512,2083.840000,3.308466308
6513,2084.160000,3.308466308
6514,2084.480000,3.308466308
6515,2084.800000,3.304755994
6516,2085.120000,3.308466308
6517,2085.440000,3.304755994
6518,2085.760000,3.304755994
6519,2086.080000,3.304755994
6520,2086.400000,3.308466308
6521,2086.720000,3.308466308
6522,2087.040000,3.308466308
6523,2087.360000,3.304755994
6524,2087.680000,3.304755994
6525,2088.000000,3.304755994
6526,2088.320000,3.308466308
6527,2088.640000,3.308466308
6528,2088.960000,3.308466308
6529,2089.280000,3.308466308
6530,2089.600000,3.312176621
6531,2089.920000,3.308466308
6532,2090.240000,3.308466308
6533,2090.560000,3.304755994
6534,2090.880000,3.304755994
6535,2091.200000,3.312176621
6536,2091.520000,3.308466308
6537,2091.840000,3.308466308
6538,2092.160000,3.308466308
6539,2092.480000,3.304755994
6540,2092.800000,3.304755994
6541,2093.120000,3.304755994
6542,2093.440000,3.304755994
6543,2093.760000,3.308466308
6544,2094.080000,3.312176621
6545,2094.400000,3.312176621
6546,2094.720000,3.308466308
6547,2095.040000,3.304755994
6548,2095.360000,3.301045681
6549,2095.680000,3.308466308
6550,2096.000000,3.304755994
6551,2096.320000,3.312176621
6552,2096.640000,3.308466308
6553,2096.960000,3.308466308
6554,2097.280000,3.308466308
6555,2097.600000,3.301045681
6556,2097.920000,3.301045681
6557,2098.240000,3.301045681
6558,2098.560000,3.301045681
6559,2098.880000,3.304755994
6560,2099.200000,3.304755994
6561,2099.520000,3.308466308
6562,2099.840000,3.308466308
6563,2100.160000,3.308466308
6564,2100.480000,3.308466308
6565,2100.800000,3.304755994
6566,2101.120000,3.308466308
6567,2101.440000,3.308466308
6568,2101.760000,3.308466308
6569,2102.080000,3.308466308
6570,2102.400000,3.312176621
6571,2102.720000,3.308466308
6572,2103.040000,3.308466308
6573,2103.360000,3.308466308
6574,2103.680000,3.312176621
6575,2104.000000,3.308466308
6576,2104.320000,3.304755994
6577,2104.640000,3.308466308
6578,2104.960000,3.308466308
6579,2105.280000,3.308466308
6580,2105.600000,3.308466308
6581,2105.920000,3.312176621
6582,2106.240000,3.304755994
6583,2106.560000,3.308466308
6584,2106.880000,3.301045681
6585,2107.200000,3.308466308
6586,2107.520000,3.297335368
6587,2107.840000,3.301045681
6588,2108.160000,3.308466308
6589,2108.480000,3.308466308
6590,2108.800000,3.308466308
6591,2109.120000,3.308466308
6592,2109.440000,3.308466308
6593,2109.760000,3.308466308
6594,2110.080000,3.308466308
6595,2110.400000,3.308466308
6596,2110.720000,3.308466308
6597,2111.040000,3.304755994
6598,2111.360000,3.304755994
6599,2111.680000,3.301045681
6600,2112.000000,3.301045681
6601,2112.320000,3.308466308
6602,2112.640000,3.308466308
6603,2112.960000,3.308466308
6604,2113.280000,3.308466308
6605,2113.600000,3.308466308
6606,2113.920000,3.304755994
6607,2114.240000,3.304755994
6608,2114.560000,3.308466308
6609,2114.880000,3.308466308
6610,2115.200000,3.304755994
6611,2115.520000,3.308466308
6612,2115.840000,3.308466308
6613,2116.160000,3.308466308
6614,2116.480000,3.301045681
6615,2116.800000,3.308466308
6616,2117.120000,3.308466308
6617,2117.440000,3.304755994
6618,2117.760000,3.304755994
6619,2118.080000,3.308466308
6620,2118.400000,3.308466308
6621,2118.720000,3.312176621
6622,2119.040000,3.312176621
6623,2119.360000,3.308466308
6624,2119.680000,3.308466308
6625,2120.000000,3.301045681
6626,2120.320000,3.304755994
6627,2120.640000,3.308466308
6628,2120.960000,3.304755994
6629,2121.280000,3.308466308
6630,2121.600000,3.304755994
6631,2121.920000,3.308466308
6632,2122.240000,3.312176621
6633,2122.560000,3.308466308
6634,2122.880000,3.308466308
6635,2123.200000,3.308466308
6636,2123.520000,3.308466308
6637,2123.840000,3.304755994
6638,2124.160000,3.304755994
6639,2124.480000,3.301045681
6640,2124.800000,3.301045681
6641,2125.120000,3.304755994
6642,2125.440000,3.304755994
6643,2125.760000,3.304755994
6644,2126.080000,3.308466308
6645,2126.400000,3.304755994
6646,2126.720000,3.308466308
6647,2127.040000,3.308466308
6648,2127.360000,3.308466308
6649,2127.680000,3.304755994
6650,2128.000000,3.304755994
6651,2128.320000,3.304755994
6652,2128.640000,3.304755994
6653,2128.960000,3.308466308
6654,2129.280000,3.304755994
6655,2129.600000,3.304755994
6656,2129.920000,3.304755994
6657,2130.240000,3.304755994
6658,2130.560000,3.304755994
6659,2130.880000,3.301045681
6660,2131.200000,3.301045681
6661,2131.520000,3.304755994
6662,2131.840000,3.304755994
6663,2132.160000,3.312176621
6664,2132.480000,3.308466308
6665,2132.800000,3.308466308
6666,2133.120000,3.308466308
6667,2133.440000,3.304755994
6668,2133.760000,3.304755994
6669,2134.080000,3.304755994
6670,2134.400000,3.308466308
6671,2134.720000,3.304755994
6672,2135.040000,3.304755994
6673,2135.360000,3.301045681
6674,2135.680000,3.301045681
6675,2136.000000,3.304755994
6676,2136.320000,3.304755994
6677,2136.640000,3.304755994
6678,2136.960000,3.308466308
6679,2137.280000,3.304755994
6680,2137.600000,3.304755994
6681,2137.920000,3.308466308
6682,2138.240000,3.308466308
6683,2138.560000,3.312176621
6684,2138.880000,3.312176621
6685,2139.200000,3.308466308
6686,2139.520000,3.312176621
6687,2139.840000,3.312176621
6688,2140.160000,3.312176621
6689,2140.480000,3.312176621
6690,2140.800000,3.312176621
6691,2141.120000,3.312176621
6692,2141.440000,3.308466308
6693,2141.760000,3.304755994
6694,2142.080000,3.304755994
6695,2142.400000,3.308466308
6696,2142.720000,3.312176621
6697,2143.040000,3.308466308
6698,2143.360000,3.308466308
6699,2143.680000,3.308466308
6700,2144.000000,3.308466308
6701,2144.320000,3.308466308
6702,2144.640000,3.308466308
6703,2144.960000,3.304755994
6704,2145.280000,3.301045681
6705,2145.600000,3.301045681
6706,2145.920000,3.304755994
6707,2146.240000,3.308466308
6708,2146.560000,3.304755994
6709,2146.880000,3.304755994
6710,2147.200000,3.304755994
6711,2147.520000,3.308466308
6712,2147.840000,3.308466308
6713,2148.160000,3.308466308
6714,2148.480000,3.308466308
6715,2148.800000,3.304755994
6716,2149.120000,3.304755994
6717,2149.440000,3.308466308
6718,2149.760000,3.308466308
6719,2150.080000,3.304755994
6720,2150.400000,3.304755994
6721,2150.720000,3.304755994
6722,2151.040000,3.304755994
6723,2151.360000,3.301045681
6724,2151.680000,3.301045681
6725,2152.000000,3.304755994
6726,2152.320000,3.301045681
6727,2152.640000,3.304755994
6728,2152.960000,3.308466308
6729,2153.280000,3.308466308
6730,2153.600000,3.304755994
6731,2153.920000,3.304755994
6732,2154.240000,3.304755994
6733,2154.560000,3.301045681
6734,2154.880000,3.301045681
6735,2155.200000,3.304755994
6736,2155.520000,3.304755994
6737,2155.840000,3.308466308
6738,2156.160000,3.308466308
6739,2156.480000,3.308466308
6740,2156.800000,3.304755994
6741,2157.120000,3.308466308
6742,2157.440000,3.308466308
6743,2157.760000,3.304755994
6744,2158.080000,3.308466308
6745,2158.400000,3.312176621
6746,2158.720000,3.312176621
6747,2159.040000,3.308466308
6748,2159.360000,3.308466308
6749,2159.680000,3.308466308
6750,2160.000000,3.308466308
6751,2160.320000,3.304755994
6752,2160.640000,3.308466308
6753,2160.960000,3.308466308
6754,2161.280000,3.315886934
6755,2161.600000,3.319597247
6756,2161.920000,3.319597247
6757,2162.240000,3.312176621
6758,2162.560000,3.315886934
6759,2162.880000,3.308466308
6760,2163.200000,3.308466308
6761,2163.520000,3.308466308
6762,2163.840000,3.308466308
6763,2164.160000,3.312176621
6764,2164.480000,3.308466308
6765,2164.800000,3.308466308
6766,2165.120000,3.308466308
6767,2165.440000,3.304755994
6768,2165.760000,3.304755994
6769,2166.080000,3.308466308
6770,2166.400000,3.308466308
6771,2166.720000,3.308466308
6772,2167.040000,3.308466308
6773,2167.360000,3.304755994
6774,2167.680000,3.304755994
6775,2168.000000,3.308466308
6776,2168.320000,3.308466308
6777,2168.640000,3.304755994
6778,2168.960000,3.304755994
6779,2169.280000,3.308466308
6780,2169.600000,3.304755994
6781,2169.920000,3.308466308
6782,2170.240000,3.308466308
6783,2170.560000,3.304755994
6784,2170.880000,3.301045681
6785,2171.200000,3.301045681
6786,2171.520000,3.301045681
6787,2171.840000,3.308466308
6788,2172.160000,3.312176621
6789,2172.480000,3.308466308
6790,2172.800000,3.312176621
6791,2173.120000,3.304755994
6792,2173.440000,3.304755994
6793,2173.760000,3.304755994
6794,2174.080000,3.301045681
6795,2174.400000,3.301045681
6796,2174.720000,3.301045681
6797,2175.040000,3.304755994
6798,2175.360000,3.304755994
6799,2175.680000,3.304755994
6800,2176.000000,3.308466308
6801,2176.320000,3.308466308
6802,2176.640000,3.312176621
6803,2176.960000,3.312176621
6804,2177.280000,3.312176621
6805,2177.600000,3.308466308
6806,2177.920000,3.304755994
6807,2178.240000,3.304755994
6808,2178.560000,3.304755994
6809,2178.880000,3.304755994
6810,2179.200000,3.304755994
6811,2179.520000,3.308466308
6812,2179.840000,3.308466308
6813,2180.160000,3.308466308
6814,2180.480000,3.308466308
6815,2180.800000,3.312176621
6816,2181.120000,3.308466308
6817,2181.440000,3.308466308
6818,2181.760000,3.304755994
6819,2182.080000,3.312176621
6820,2182.400000,3.315886934
6821,2182.720000,3.312176621
6822,2183.040000,3.315886934
6823,2183.360000,3.319597247
6824,2183.680000,3.315886934
6825,2184.000000,3.308466308
6826,2184.320000,3.308466308
6827,2184.640000,3.308466308
6828,2184.960000,3.304755994
6829,2185.280000,3.308466308
6830,2185.600000,3.308466308
6831,2185.920000,3.308466308
6832,2186.240000,3.304755994
6833,2186.560000,3.304755994
6834,2186.880000,3.308466308
6835,2187.200000,3.304755994
6836,2187.520000,3.304755994
6837,2187.840000,3.304755994
6838,2188.160000,3.308466308
6839,2188.480000,3.304755994
6840,2188.800000,3.308466308
6841,2189.120000,3.308466308
6842,2189.440000,3.308466308
6843,2189.760000,3.304755994
6844,2190.080000,3.308466308
6845,2190.400000,3.301045681
6846,2190.720000,3.304755994
6847,2191.040000,3.304755994
6848,2191.360000,3.304755994
6849,2191.680000,3.304755994
6850,2192.000000,3.308466308
6851,2192.320000,3.308466308
6852,2192.640000,3.308466308
6853,2192.960000,3.304755994
6854,2193.280000,3.308466308
6855,2193.600000,3.308466308
6856,2193.920000,3.308466308
6857,2194.240000,3.312176621
6858,2194.560000,3.304755994
6859,2194.880000,3.304755994
6860,2195.200000,3.308466308
6861,2195.520000,3.304755994
6862,2195.840000,3.312176621
6863,2196.160000,3.315886934
6864,2196.480000,3.312176621
6865,2196.800000,3.312176621
6866,2197.120000,3.308466308
6867,2197.440000,3.308466308
6868,2197.760000,3.304755994
6869,2198.080000,3.304755994
6870,2198.400000,3.304755994
6871,2198.720000,3.304755994
6872,2199.040000,3.304755994
6873,2199.360000,3.301045681
6874,2199.680000,3.304755994
6875,2200.000000,3.304755994
6876,2200.320000,3.304755994
6877,2200.640000,3.308466308
6878,2200.960000,3.308466308
6879,2201.280000,3.308466308
6880,2201.600000,3.304755994
6881,2201.920000,3.304755994
6882,2202.240000,3.308466308
6883,2202.560000,3.301045681
6884,2202.880000,3.301045681
6885,2203.200000,3.301045681
6886,2203.520000,3.301045681
6887,2203.840000,3.301045681
6888,2204.160000,3.304755994
6889,2204.480000,3.308466308
6890,2204.800000,3.308466308
6891,2205.120000,3.304755994
6892,2205.440000,3.308466308
6893,2205.760000,3.312176621
6894,2206.080000,3.308466308
6895,2206.400000,3.312176621
6896,2206.720000,3.312176621
6897,2207.040000,3.308466308
6898,2207.360000,3.304755994
6899,2207.680000,3.308466308
6900,2208.000000,3.304755994
6901,2208.320000,3.312176621
6902,2208.640000,3.308466308
6903,2208.960000,3.308466308
6904,2209.280000,3.308466308
6905,2209.600000,3.312176621
6906,2209.920000,3.312176621
6907,2210.240000,3.312176621
6908,2210.560000,3.308466308
6909,2210.880000,3.308466308
6910,2211.200000,3.308466308
6911,2211.520000,3.308466308
6912,2211.840000,3.312176621
6913,2212.160000,3.315886934
6914,2212.480000,3.319597247
6915,2212.800000,3.315886934
6916,2213.120000,3.312176621
6917,2213.440000,3.312176621
6918,2213.760000,3.304755994
6919,2214.080000,3.308466308
6920,2214.400000,3.308466308
6921,2214.720000,3.308466308
6922,2215.040000,3.308466308
6923,2215.360000,3.312176621
6924,2215.680000,3.308466308
6925,2216.000000,3.308466308
6926,2216.320000,3.308466308
6927,2216.640000,3.304755994
6928,2216.960000,3.308466308
6929,2217.280000,3.308466308
6930,2217.600000,3.308466308
6931,2217.920000,3.308466308
6932,2218.240000,3.312176621
6933,2218.560000,3.308466308
6934,2218.880000,3.308466308
6935,2219.200000,3.304755994
6936,2219.520000,3.304755994
6937,2219.840000,3.304755994
6938,2220.160000,3.308466308
6939,2220.480000,3.308466308
6940,2220.800000,3.308466308
6941,2221.120000,3.312176621
6942,2221.440000,3.312176621
6943,2221.760000,3.308466308
6944,2222.080000,3.308466308
6945,2222.400000,3.304755994
6946,2222.720000,3.304755994
6947,2223.040000,3.304755994
6948,2223.360000,3.308466308
6949,2223.680000,3.308466308
6950,2224.000000,3.304755994
6951,2224.320000,3.304755994
6952,2224.640000,3.301045681
6953,2224.960000,3.304755994
6954,2225.280000,3.304755994
6955,2225.600000,3.301045681
6956,2225.920000,3.301045681
6957,2226.240000,3.304755994
6958,2226.560000,3.308466308
6959,2226.880000,3.308466308
6960,2227.200000,3.308466308
6961,2227.520000,3.304755994
6962,2227.840000,3.301045681
6963,2228.160000,3.304755994
6964,2228.480000,3.301045681
6965,2228.800000,3.308466308
6966,2229.120000,3.308466308
6967,2229.440000,3.308466308
6968,2229.760000,3.304755994
6969,2230.080000,3.308466308
6970,2230.400000,3.308466308
6971,2230.720000,3.308466308
6972,2231.040000,3.308466308
6973,2231.360000,3.312176621
6974,2231.680000,3.308466308
6975,2232.000000,3.308466308
6976,2232.320000,3.304755994
6977,2232.640000,3.308466308
6978,2232.960000,3.304755994
6979,2233.280000,3.301045681
6980,2233.600000,3.308466308
6981,2233.920000,3.304755994
6982,2234.240000,3.308466308
6983,2234.560000,3.308466308
6984,2234.880000,3.308466308
6985,2235.200000,3.308466308
6986,2235.520000,3.308466308
6987,2235.840000,3.312176621
6988,2236.160000,3.312176621
6989,2236.480000,3.312176621
6990,2236.800000,3.315886934
6991,2237.120000,3.315886934
6992,2237.440000,3.308466308
6993,2237.760000,3.308466308
6994,2238.080000,3.304755994
6995,2238.400000,3.301045681
6996,2238.720000,3.304755994
6997,2239.040000,3.304755994
6998,2239.360000,3.312176621
6999,2239.680000,3.308466308
7000,2240.000000,3.308466308
7001,2240.320000,3.304755994
7002,2240.640000,3.304755994
7003,2240.960000,3.304755994
7004,2241.280000,3.301045681
7005,2241.600000,3.304755994
7006,2241.920000,3.304755994
7007,2242.240000,3.308466308
7008,2242.560000,3.304755994
7009,2242.880000,3.304755994
7010,2243.200000,3.308466308
7011,2243.520000,3.308466308
7012,2243.840000,3.301045681
7013,2244.160000,3.301045681
7014,2244.480000,3.301045681
7015,2244.800000,3.304755994
7016,2245.120000,3.304755994
7017,2245.440000,3.308466308
7018,2245.760000,3.304755994
7019,2246.080000,3.304755994
7020,2246.400000,3.304755994
7021,2246.720000,3.304755994
7022,2247.040000,3.308466308
7023,2247.360000,3.301045681
7024,2247.680000,3.304755994
7025,2248.000000,3.304755994
7026,2248.320000,3.304755994
7027,2248.640000,3.301045681
7028,2248.960000,3.304755994
7029,2249.280000,3.304755994
7030,2249.600000,3.304755994
7031,2249.920000,3.308466308
7032,2250.240000,3.308466308
7033,2250.560000,3.308466308
7034,2250.880000,3.308466308
7035,2251.200000,3.308466308
7036,2251.520000,3.312176621
7037,2251.840000,3.312176621
7038,2252.160000,3.304755994
7039,2252.480000,3.304755994
7040,2252.800000,3.304755994
7041,2253.120000,3.304755994
7042,2253.440000,3.304755994
7043,2253.760000,3.304755994
7044,2254.080000,3.308466308
7045,2254.400000,3.304755994
7046,2254.720000,3.304755994
7047,2255.040000,3.304755994
7048,2255.360000,3.304755994
7049,2255.680000,3.304755994
7050,2256.000000,3.304755994
7051,2256.320000,3.301045681
7052,2256.640000,3.297335368
